field_184799_bw,handItems,2,
field_184800_bx,armorItems,2,
field_184801_a,STATUS,2,
field_184802_b,HEAD_ROTATION,2,
field_184803_c,BODY_ROTATION,2,
field_184804_d,LEFT_ARM_ROTATION,2,
field_184805_e,RIGHT_ARM_ROTATION,2,
field_184806_f,LEFT_LEG_ROTATION,2,
field_184807_g,RIGHT_LEG_ROTATION,2,
field_184827_bp,PLAYER_MODEL_FLAG,2,
field_184828_bq,MAIN_HAND,2,
field_184829_a,ABSORPTION,2,
field_184830_b,PLAYER_SCORE,2,
field_184831_bT,itemStackMainHand,2,
field_184832_bU,cooldownTracker,2,
field_184835_a,rotateElytraX,0,
field_184836_b,rotateElytraY,0,
field_184837_c,rotateElytraZ,0,
field_184841_cd,prevOnGround,0,
field_184842_cm,handActive,0,
field_184843_cn,activeHand,0,
field_184844_co,rowingBoat,0,
field_184845_bX,permissionLevel,0,
field_184851_cj,invulnerableDimensionChange,2,
field_184852_bV,lastFoodScore,2,
field_184853_bW,lastAirScore,2,
field_184854_bX,lastArmorScore,2,
field_184855_bY,lastLevelScore,2,
field_184856_bZ,lastExperienceScore,2,
field_184857_v,BUBBLELENGTHS,0,
field_184858_a,lastScreen,0,
field_184859_f,nameEdit,0,
field_184860_g,worldId,0,
field_184864_a,prevScreen,0,
field_184865_t,copyButton,0,
field_184866_u,selectionList,0,
field_184867_f,title,0,
field_184868_g,LOGGER,0,
field_184869_h,worldVersTooltip,0,
field_184871_f,causeOfDeath,0,
field_184877_a,NETTY_LEAK_DETECTION,2,
field_184880_a,server,2,
field_184901_a,seargeSays,2,
field_184902_b,rand,2,
field_184953_c,nbt,2,
field_184965_h,BY_ID,2,
field_184966_i,id,2,
field_184967_j,name,2,
field_184990_g,name,2,
field_184991_h,metadata,2,
field_184998_g,prevBrewTime,2,
field_184999_h,prevFuel,2,
field_185001_h,enchantClue,2,
field_185002_i,worldClue,2,
field_185003_h,VALID_EQUIPMENT_SLOTS,2,
field_185020_j,soundEvent,2,
field_185026_b,dispenseBehavior,2,
field_185027_c,boatType,2,
field_185046_b,DAMAGED_GETTER,2,
field_185047_c,DAMAGE_GETTER,2,
field_185048_d,LEFTHANDED_GETTER,2,
field_185049_e,COOLDOWN_GETTER,2,
field_185050_h,ATTACK_SPEED_MODIFIER,2,
field_185051_m,properties,2,
field_185057_a,type,2,
field_185065_c,attackSpeed,2,
field_185066_m,ATTACK_DAMAGES,2,
field_185067_n,ATTACK_SPEEDS,2,
field_185072_b,speed,2,
field_185076_b,sound,2,
field_185077_c,displayName,2,
field_185084_n,ARMOR_MODIFIERS,2,
field_185088_a,rotation,0,
field_185089_b,rota,0,
field_185090_c,lastUpdateTick,0,
field_185095_a,rotation,0,
field_185096_b,rota,0,
field_185097_c,lastUpdateTick,0,
field_185115_e,MODES,2,
field_185116_f,modeName,2,
field_185117_g,modeId,2,
field_185137_a,createTicks,2,
field_185138_b,expireTicks,2,
field_185147_a,cooldowns,2,
field_185148_b,ticks,2,
field_185149_a,player,2,
field_185150_aH,SPRUCE_BOAT,2,
field_185151_aI,BIRCH_BOAT,2,
field_185152_aJ,JUNGLE_BOAT,2,
field_185153_aK,ACACIA_BOAT,2,
field_185154_aL,DARK_OAK_BOAT,2,
field_185155_bH,SPLASH_POTION,2,
field_185156_bI,LINGERING_POTION,2,
field_185157_bK,DRAGON_BREATH,2,
field_185158_cP,END_CRYSTAL,2,
field_185159_cQ,SHIELD,2,
field_185160_cR,ELYTRA,2,
field_185161_cS,CHORUS_FRUIT,2,
field_185162_cT,CHORUS_FRUIT_POPPED,2,
field_185163_cU,BEETROOT_SEEDS,2,
field_185164_cV,BEETROOT,2,
field_185165_cW,BEETROOT_SOUP,2,
field_185166_h,SPECTRAL_ARROW,2,
field_185167_i,TIPPED_ARROW,2,
field_185176_a,REGISTRY,2,
field_185177_b,WATER,2,
field_185178_c,nextPotionTypeId,2,
field_185179_d,baseName,2,
field_185180_e,effects,2,
field_185195_a,item,2,
field_185196_b,meta,2,
field_185198_a,input,2,
field_185199_b,reagent,2,
field_185200_c,output,2,
field_185213_a,POTION_TYPE_CONVERSIONS,2,
field_185214_b,POTION_ITEM_CONVERSIONS,2,
field_185215_c,POTION_ITEMS,2,
field_185216_d,IS_POTION_ITEM,2,
field_185218_A,LONG_POISON,2,
field_185219_B,STRONG_POISON,2,
field_185220_C,REGENERATION,2,
field_185221_D,LONG_REGENERATION,2,
field_185222_E,STRONG_REGENERATION,2,
field_185223_F,STRENGTH,2,
field_185224_G,LONG_STRENGTH,2,
field_185225_H,STRONG_STRENGTH,2,
field_185226_I,WEAKNESS,2,
field_185227_J,LONG_WEAKNESS,2,
field_185228_K,CACHE,2,
field_185229_a,EMPTY,2,
field_185230_b,WATER,2,
field_185231_c,MUNDANE,2,
field_185232_d,THICK,2,
field_185233_e,AWKWARD,2,
field_185234_f,NIGHT_VISION,2,
field_185235_g,LONG_NIGHT_VISION,2,
field_185236_h,INVISIBILITY,2,
field_185237_i,LONG_INVISIBILITY,2,
field_185238_j,LEAPING,2,
field_185239_k,LONG_LEAPING,2,
field_185240_l,STRONG_LEAPING,2,
field_185241_m,FIRE_RESISTANCE,2,
field_185242_n,LONG_FIRE_RESISTANCE,2,
field_185243_o,SWIFTNESS,2,
field_185244_p,LONG_SWIFTNESS,2,
field_185245_q,STRONG_SWIFTNESS,2,
field_185246_r,SLOWNESS,2,
field_185247_s,LONG_SLOWNESS,2,
field_185248_t,WATER_BREATHING,2,
field_185249_u,LONG_WATER_BREATHING,2,
field_185250_v,HEALING,2,
field_185251_w,STRONG_HEALING,2,
field_185252_x,HARMING,2,
field_185253_y,STRONG_HARMING,2,
field_185254_z,POISON,2,
field_185255_a,EMPTY_ITEMS,2,
field_185263_a,applicableEquipmentTypes,2,
field_185264_b,REGISTRY,2,
field_185275_e,weight,2,
field_185279_b,nbt,2,
field_185281_b,model,0,
field_185296_A,MENDING,2,
field_185297_d,BLAST_PROTECTION,2,
field_185298_f,RESPIRATION,2,
field_185299_g,AQUA_AFFINITY,2,
field_185300_i,DEPTH_STRIDER,2,
field_185301_j,FROST_WALKER,2,
field_185302_k,SHARPNESS,2,
field_185303_l,SMITE,2,
field_185304_p,LOOTING,2,
field_185305_q,EFFICIENCY,2,
field_185306_r,SILK_TOUCH,2,
field_185307_s,UNBREAKING,2,
field_185308_t,FORTUNE,2,
field_185309_u,POWER,2,
field_185310_v,PUNCH,2,
field_185311_w,FLAME,2,
field_185312_x,INFINITY,2,
field_185322_f,typeName,2,
field_185323_g,minEnchantability,2,
field_185324_h,levelCost,2,
field_185325_i,levelCostSpan,2,
field_185330_h,shortName,2,
field_185335_c,LOGGER,2,
field_185350_f,released,2,
field_185351_g,POOL,2,
field_185364_H,baseBiomeRegName,2,
field_185365_a,STONE,2,
field_185366_b,AIR,2,
field_185367_c,BEDROCK,2,
field_185368_d,GRAVEL,2,
field_185369_e,RED_SANDSTONE,2,
field_185370_f,SANDSTONE,2,
field_185371_g,ICE,2,
field_185372_h,WATER,2,
field_185373_j,MUTATION_TO_BASE_ID_MAP,2,
field_185377_q,REGISTRY,2,
field_185381_A,HARDENED_CLAY,2,
field_185382_B,STAINED_HARDENED_CLAY,2,
field_185383_C,ORANGE_STAINED_HARDENED_CLAY,2,
field_185384_D,RED_SAND,2,
field_185385_y,COARSE_DIRT,2,
field_185386_z,GRASS,2,
field_185387_y,WATER_LILY,2,
field_185412_a,biomeName,2,
field_185413_b,baseHeight,2,
field_185414_c,heightVariation,2,
field_185415_d,temperature,2,
field_185416_e,rainfall,2,
field_185417_f,waterColor,2,
field_185418_g,enableSnow,2,
field_185419_h,enableRain,2,
field_185420_i,baseBiomeRegName,2,
field_185425_a,decorating,2,
field_185427_L,SPIKE_CACHE,2,
field_185429_aa,MUTATED_BIRCH_FOREST_HILLS,2,
field_185430_ab,MUTATED_ROOFED_FOREST,2,
field_185431_ac,MUTATED_TAIGA_COLD,2,
field_185432_ad,MUTATED_REDWOOD_TAIGA,2,
field_185433_ae,MUTATED_REDWOOD_TAIGA_HILLS,2,
field_185434_af,MUTATED_EXTREME_HILLS_WITH_TREES,2,
field_185435_ag,MUTATED_SAVANNA,2,
field_185436_ah,MUTATED_SAVANNA_ROCK,2,
field_185437_ai,MUTATED_MESA,2,
field_185438_aj,MUTATED_MESA_ROCK,2,
field_185439_ak,MUTATED_MESA_CLEAR_ROCK,2,
field_185440_P,VOID,2,
field_185441_Q,MUTATED_PLAINS,2,
field_185442_R,MUTATED_DESERT,2,
field_185443_S,MUTATED_EXTREME_HILLS,2,
field_185444_T,MUTATED_FOREST,2,
field_185445_W,MUTATED_ICE_FLATS,2,
field_185446_X,MUTATED_JUNGLE,2,
field_185447_Y,MUTATED_JUNGLE_EDGE,2,
field_185448_Z,MUTATED_BIRCH_FOREST,2,
field_185505_j,FULL_BLOCK_AABB,2,
field_185506_k,NULL_AABB,2,
field_185509_a,PRESSED_AABB,2,
field_185510_b,UNPRESSED_AABB,2,
field_185511_c,PRESSURE_AABB,2,
field_185512_D,FACING,2,
field_185513_c,BED_AABB,2,
field_185515_b,BUSH_AABB,2,
field_185516_a,DEAD_BUSH_AABB,2,
field_185518_a,MUSHROOM_AABB,2,
field_185519_c,NETHER_WART_AABB,2,
field_185520_d,SAPLING_AABB,2,
field_185521_d,STEM_AABB,2,
field_185522_c,TALL_GRASS_AABB,2,
field_185523_a,LILY_PAD_AABB,2,
field_185530_a,CROPS_AABB,2,
field_185531_a,BEETROOT_AGE,2,
field_185532_d,BEETROOT_AABB,2,
field_185533_a,CARROT_AABB,2,
field_185534_a,POTATO_AABB,2,
field_185535_b,COCOA_EAST_AABB,2,
field_185536_c,COCOA_WEST_AABB,2,
field_185537_d,COCOA_NORTH_AABB,2,
field_185538_e,COCOA_SOUTH_AABB,2,
field_185539_B,AABB_CLOSED_SELECTED_ZAXIS,2,
field_185540_C,AABB_CLOSED_SELECTED_XAXIS,2,
field_185541_d,AABB_COLLIDE_ZAXIS,2,
field_185542_e,AABB_COLLIDE_XAXIS,2,
field_185543_f,AABB_COLLIDE_ZAXIS_INWALL,2,
field_185544_g,AABB_COLLIDE_XAXIS_INWALL,2,
field_185548_c,REDSTONE_DIODE_AABB,2,
field_185550_c,STANDING_AABB,2,
field_185551_d,NORTH_AABB,2,
field_185552_e,SOUTH_AABB,2,
field_185553_f,WEST_AABB,2,
field_185554_g,EAST_AABB,2,
field_185555_b,BASE_AABB,2,
field_185556_c,STICK_AABB,2,
field_185557_b,NORTH_CHEST_AABB,2,
field_185558_c,SOUTH_CHEST_AABB,2,
field_185559_d,WEST_CHEST_AABB,2,
field_185560_e,EAST_CHEST_AABB,2,
field_185561_f,NOT_CONNECTED_AABB,2,
field_185564_a,FACING,2,
field_185565_b,CONDITIONAL,2,
field_185566_b,DAYLIGHT_DETECTOR_AABB,2,
field_185567_a,AABB,2,
field_185568_a,END_PORTAL_AABB,2,
field_185569_b,ENDER_CHEST_AABB,2,
field_185570_c,FLOWER_POT_AABB,2,
field_185571_c,BASE_AABB,2,
field_185572_d,SOUTH_AABB,2,
field_185573_e,NORTH_AABB,2,
field_185574_f,WEST_AABB,2,
field_185575_g,EAST_AABB,2,
field_185577_a,SIGN_AABB,2,
field_185578_c,SIGN_EAST_AABB,2,
field_185579_d,SIGN_WEST_AABB,2,
field_185580_e,SIGN_SOUTH_AABB,2,
field_185581_f,SIGN_NORTH_AABB,2,
field_185582_c,DEFAULT_AABB,2,
field_185583_d,NORTH_AABB,2,
field_185584_e,SOUTH_AABB,2,
field_185585_f,WEST_AABB,2,
field_185586_g,EAST_AABB,2,
field_185587_a,MODE,2,
field_185590_a,FLAT_AABB,2,
field_185593_b,CACTUS_AABB,2,
field_185594_c,CACTUS_COLLISION_AABB,2,
field_185595_b,CAKE_AABB,2,
field_185596_b,AABB_LEGS,2,
field_185597_c,AABB_WALL_NORTH,2,
field_185598_d,AABB_WALL_SOUTH,2,
field_185599_e,AABB_WALL_EAST,2,
field_185600_f,AABB_WALL_WEST,2,
field_185607_a,AGE,2,
field_185609_a,NORTH,2,
field_185610_b,EAST,2,
field_185611_c,SOUTH,2,
field_185612_d,WEST,2,
field_185613_e,UP,2,
field_185614_f,DOWN,2,
field_185618_b,AABB_DOWN_OFF,2,
field_185619_B,AABB_DOWN_ON,2,
field_185620_c,AABB_UP_OFF,2,
field_185621_C,AABB_UP_ON,2,
field_185622_d,AABB_NORTH_OFF,2,
field_185623_D,AABB_NORTH_ON,2,
field_185624_e,AABB_SOUTH_OFF,2,
field_185625_E,AABB_SOUTH_ON,2,
field_185626_f,AABB_WEST_OFF,2,
field_185627_F,AABB_WEST_ON,2,
field_185628_g,AABB_EAST_OFF,2,
field_185629_G,AABB_EAST_ON,2,
field_185630_a,END_ROD_VERTICAL_AABB,2,
field_185631_b,END_ROD_NS_AABB,2,
field_185632_c,END_ROD_EW_AABB,2,
field_185634_B,PISTON_EXTENSION_DOWN_AABB,2,
field_185635_c,PISTON_EXTENSION_EAST_AABB,2,
field_185636_C,UP_ARM_AABB,2,
field_185637_d,PISTON_EXTENSION_WEST_AABB,2,
field_185638_D,DOWN_ARM_AABB,2,
field_185639_e,PISTON_EXTENSION_SOUTH_AABB,2,
field_185640_E,SOUTH_ARM_AABB,2,
field_185641_f,PISTON_EXTENSION_NORTH_AABB,2,
field_185642_F,NORTH_ARM_AABB,2,
field_185643_g,PISTON_EXTENSION_UP_AABB,2,
field_185644_G,EAST_ARM_AABB,2,
field_185645_I,WEST_ARM_AABB,2,
field_185648_b,PISTON_BASE_EAST_AABB,2,
field_185649_c,PISTON_BASE_WEST_AABB,2,
field_185650_d,PISTON_BASE_SOUTH_AABB,2,
field_185651_e,PISTON_BASE_NORTH_AABB,2,
field_185652_f,PISTON_BASE_UP_AABB,2,
field_185653_g,PISTON_BASE_DOWN_AABB,2,
field_185656_B,WEST_AABB,2,
field_185657_C,EAST_AABB,2,
field_185658_f,SOUTH_AABB,2,
field_185659_g,NORTH_AABB,2,
field_185660_a,DRAGON_EGG_AABB,2,
field_185662_c,AABB_BLOCK,2,
field_185663_d,AABB_EYE,2,
field_185664_e,portalShape,2,
field_185665_b,FARMLAND_AABB,2,
field_185667_B,WEST_AABB,2,
field_185668_C,NORTH_AABB,2,
field_185669_D,EAST_AABB,2,
field_185670_e,BOUNDING_BOXES,2,
field_185671_f,PILLAR_AABB,2,
field_185672_g,SOUTH_AABB,2,
field_185673_a,GRASS_PATH_AABB,2,
field_185676_b,AABB_BOTTOM_HALF,2,
field_185677_c,AABB_TOP_HALF,2,
field_185678_d,VARIANT,2,
field_185682_a,AGE,2,
field_185683_b,X_AABB,2,
field_185684_c,Z_AABB,2,
field_185685_d,Y_AABB,2,
field_185686_c,leavesFancy,2,
field_185687_b,LADDER_EAST_AABB,2,
field_185688_c,LADDER_WEST_AABB,2,
field_185689_d,LADDER_SOUTH_AABB,2,
field_185690_e,LADDER_NORTH_AABB,2,
field_185691_B,LEVER_DOWN_AABB,2,
field_185692_c,LEVER_NORTH_AABB,2,
field_185693_d,LEVER_SOUTH_AABB,2,
field_185694_e,LEVER_WEST_AABB,2,
field_185695_f,LEVER_EAST_AABB,2,
field_185696_g,LEVER_UP_AABB,2,
field_185700_f,REDSTONE_WIRE_AABB,2,
field_185701_b,REED_AABB,2,
field_185702_b,SNOW_AABB,2,
field_185703_a,SOUL_SAND_AABB,2,
field_185710_B,AABB_QTR_TOP_SOUTH,2,
field_185711_C,AABB_OCT_TOP_NW,2,
field_185712_d,AABB_SLAB_TOP,2,
field_185713_D,AABB_OCT_TOP_NE,2,
field_185714_e,AABB_QTR_TOP_WEST,2,
field_185715_E,AABB_OCT_TOP_SW,2,
field_185716_f,AABB_QTR_TOP_EAST,2,
field_185717_F,AABB_OCT_TOP_SE,2,
field_185718_g,AABB_QTR_TOP_NORTH,2,
field_185719_G,AABB_SLAB_BOTTOM,2,
field_185720_H,AABB_QTR_BOT_WEST,2,
field_185721_I,AABB_QTR_BOT_EAST,2,
field_185722_J,AABB_QTR_BOT_NORTH,2,
field_185723_K,AABB_QTR_BOT_SOUTH,2,
field_185724_L,AABB_OCT_BOT_NW,2,
field_185725_M,AABB_OCT_BOT_NE,2,
field_185726_N,AABB_OCT_BOT_SW,2,
field_185727_O,AABB_OCT_BOT_SE,2,
field_185730_f,AABB_BY_INDEX,2,
field_185732_B,BOTTOM_AABB,2,
field_185733_C,TOP_AABB,2,
field_185734_d,EAST_OPEN_AABB,2,
field_185735_e,WEST_OPEN_AABB,2,
field_185736_f,SOUTH_OPEN_AABB,2,
field_185737_g,NORTH_OPEN_AABB,2,
field_185738_b,STANDING_AABB,2,
field_185739_c,TORCH_NORTH_AABB,2,
field_185740_d,TORCH_SOUTH_AABB,2,
field_185741_e,TORCH_WEST_AABB,2,
field_185742_f,TORCH_EAST_AABB,2,
field_185743_d,HOOK_NORTH_AABB,2,
field_185744_e,HOOK_SOUTH_AABB,2,
field_185745_f,HOOK_WEST_AABB,2,
field_185746_g,HOOK_EAST_AABB,2,
field_185747_B,AABB,2,
field_185748_C,TRIP_WRITE_ATTACHED_AABB,2,
field_185750_B,CLIP_AABB_BY_INDEX,2,
field_185751_g,AABB_BY_INDEX,2,
field_185753_B,WEST_AABB,2,
field_185754_C,EAST_AABB,2,
field_185755_D,NORTH_AABB,2,
field_185756_E,SOUTH_AABB,2,
field_185757_g,UP_AABB,2,
field_185758_b,CARPET_AABB,2,
field_185760_c,X_AXIS_AABB,2,
field_185761_d,Z_AXIS_AABB,2,
field_185762_e,LOGGER,2,
field_185764_cQ,END_ROD,2,
field_185765_cR,CHORUS_PLANT,2,
field_185766_cS,CHORUS_FLOWER,2,
field_185767_cT,PURPUR_BLOCK,2,
field_185768_cU,PURPUR_PILLAR,2,
field_185769_cV,PURPUR_STAIRS,2,
field_185770_cW,PURPUR_DOUBLE_SLAB,2,
field_185771_cX,PURPUR_SLAB,2,
field_185772_cY,END_BRICKS,2,
field_185773_cZ,BEETROOTS,2,
field_185774_da,GRASS_PATH,2,
field_185775_db,END_GATEWAY,2,
field_185776_dc,REPEATING_COMMAND_BLOCK,2,
field_185777_dd,CHAIN_COMMAND_BLOCK,2,
field_185778_de,FROSTED_ICE,2,
field_185779_df,STRUCTURE_BLOCK,2,
field_185780_dg,CACHE,2,
field_185807_d,name,2,
field_185808_e,mirrorNames,2,
field_185838_e,name,2,
field_185839_f,rotationNames,2,
field_185848_a,WOOD,2,
field_185849_b,GROUND,2,
field_185850_c,PLANT,2,
field_185851_d,STONE,2,
field_185852_e,METAL,2,
field_185853_f,GLASS,2,
field_185854_g,CLOTH,2,
field_185855_h,SAND,2,
field_185856_i,SNOW,2,
field_185857_j,LADDER,2,
field_185858_k,ANVIL,2,
field_185859_l,SLIME,2,
field_185860_m,volume,2,
field_185861_n,pitch,2,
field_185862_o,breakSound,2,
field_185863_p,stepSound,2,
field_185864_q,placeSound,2,
field_185865_r,hitSound,2,
field_185866_s,fallSound,2,
field_185921_a,NAME_PATTERN,2,
field_185928_a,ANY,2,
field_185934_a,AIR,2,
field_185935_b,BARRIER,2,
field_185939_I,genNetherCaves,2,
field_185940_a,AIR,2,
field_185941_b,NETHERRACK,2,
field_185942_c,BEDROCK,2,
field_185943_d,LAVA,2,
field_185944_e,GRAVEL,2,
field_185945_f,SOUL_SAND,2,
field_185946_g,scaleNoise,2,
field_185947_h,depthNoise,2,
field_185948_i,pnr,2,
field_185949_j,ar,2,
field_185950_k,br,2,
field_185951_m,dr,2,
field_185952_n,world,2,
field_185953_o,generateStructures,2,
field_185954_p,rand,2,
field_185955_s,depthBuffer,2,
field_185956_t,buffer,2,
field_185957_u,lperlinNoise1,2,
field_185958_v,lperlinNoise2,2,
field_185959_w,perlinNoise1,2,
field_185964_a,END_STONE,2,
field_185965_b,AIR,2,
field_185966_e,pnr,2,
field_185967_f,ar,2,
field_185968_g,br,2,
field_185969_i,lperlinNoise1,2,
field_185970_j,lperlinNoise2,2,
field_185971_k,perlinNoise1,2,
field_185972_n,endCityGen,2,
field_185973_o,islandNoise,2,
field_185974_p,buffer,2,
field_185975_r,endIslands,2,
field_185979_A,ravineGenerator,2,
field_185980_B,oceanMonumentGenerator,2,
field_185981_C,biomesForGeneration,2,
field_185982_a,STONE,2,
field_185983_b,scaleNoise,2,
field_185984_c,depthNoise,2,
field_185985_d,forestNoise,2,
field_185986_e,mainNoiseRegion,2,
field_185987_f,minLimitRegion,2,
field_185988_g,maxLimitRegion,2,
field_185989_h,depthRegion,2,
field_185990_i,rand,2,
field_185991_j,minLimitPerlinNoise,2,
field_185992_k,maxLimitPerlinNoise,2,
field_185993_l,mainPerlinNoise,2,
field_185994_m,surfaceNoise,2,
field_185995_n,worldObj,2,
field_185996_o,mapFeaturesEnabled,2,
field_185997_p,terrainType,2,
field_185998_q,heightMap,2,
field_185999_r,biomeWeights,2,
field_186000_s,settings,2,
field_186001_t,oceanBlock,2,
field_186002_u,depthBuffer,2,
field_186003_v,caveGenerator,2,
field_186004_w,strongholdGenerator,2,
field_186005_x,villageGenerator,2,
field_186006_y,mineshaftGenerator,2,
field_186007_z,scatteredFeatureGenerator,2,
field_186020_a,AIR_BLOCK_STATE,2,
field_186021_b,storage,2,
field_186022_c,palette,2,
field_186023_d,REGISTRY_BASED_PALETTE,2,
field_186024_e,bits,2,
field_186029_c,chunkGenerator,2,
field_186036_a,NULL_BLOCK_STORAGE,2,
field_186042_a,states,2,
field_186043_b,resizeHandler,2,
field_186044_c,bits,2,
field_186045_d,arraySize,2,
field_186046_a,statePaletteMap,2,
field_186047_b,paletteResizer,2,
field_186048_c,bits,2,
field_186055_e,dataFixer,2,
field_186064_g,dragonFightManager,2,
field_186074_d,id,2,
field_186075_e,name,2,
field_186076_f,suffix,2,
field_186077_g,clazz,2,
field_186107_a,LOGGER,2,
field_186108_b,VALID_PLAYER,2,
field_186109_c,bossInfo,2,
field_186110_d,world,2,
field_186111_e,gateways,2,
field_186112_f,portalPattern,2,
field_186113_g,ticksSinceDragonSeen,2,
field_186114_h,aliveCrystals,2,
field_186115_i,ticksSinceCrystalsScanned,2,
field_186116_j,ticksSinceLastPlayerScan,2,
field_186117_k,dragonKilled,2,
field_186118_l,previouslyKilled,2,
field_186119_m,dragonUniqueId,2,
field_186120_n,scanForLegacyFight,2,
field_186121_o,exitPortalLocation,2,
field_186122_p,respawnState,2,
field_186123_q,respawnStateTicks,2,
field_186124_r,crystals,2,
field_186126_a,BLK_LAVA,2,
field_186127_b,BLK_AIR,2,
field_186128_c,BLK_SANDSTONE,2,
field_186129_d,BLK_RED_SANDSTONE,2,
field_186130_a,AIR,2,
field_186131_a,citySpacing,2,
field_186132_b,minCitySeparation,2,
field_186133_d,endProvider,2,
field_186134_b,SPAWN_BIOMES,2,
field_186135_a,FLOWING_LAVA,2,
field_186136_b,AIR,2,
field_186139_a,END_PODIUM_LOCATION,2,
field_186140_b,END_PODIUM_CHUNK_POS,2,
field_186141_c,activePortal,2,
field_186145_a,crystalInvulnerable,2,
field_186146_b,spike,2,
field_186147_c,beamTarget,2,
field_186155_a,centerX,2,
field_186156_b,centerZ,2,
field_186157_c,radius,2,
field_186158_d,height,2,
field_186159_e,guarded,2,
field_186160_f,topBoundingBox,2,
field_186163_c,isSizeable,2,
field_186168_b,mirror,2,
field_186169_c,rotation,2,
field_186170_e,IGLOO_TOP_ID,2,
field_186171_f,IGLOO_MIDDLE_ID,2,
field_186172_g,IGLOO_BOTTOM_ID,2,
field_186176_a,template,2,
field_186177_b,placeSettings,2,
field_186178_c,templatePosition,2,
field_186179_d,DEFAULT_PLACE_SETTINGS,2,
field_186181_d,pieceName,2,
field_186182_e,rotation,2,
field_186183_f,overwrite,2,
field_186186_a,shipCreated,2,
field_186201_a,MANAGER,2,
field_186202_b,OVERWRITE,2,
field_186203_c,INSERT,2,
field_186204_d,HOUSE_TOWER_GENERATOR,2,
field_186205_e,TOWER_BRIDGES,2,
field_186206_f,TOWER_GENERATOR,2,
field_186207_g,TOWER_BRIDGE_GENERATOR,2,
field_186208_h,FAT_TOWER_BRIDGES,2,
field_186209_i,FAT_TOWER_GENERATOR,2,
field_186210_e,trackingPosition,2,
field_186228_a,mirror,2,
field_186229_b,rotation,2,
field_186230_c,ignoreEntities,2,
field_186231_d,replacedBlock,2,
field_186232_e,chunk,2,
field_186233_f,boundingBox,2,
field_186234_g,ignoreStructureBlock,2,
field_186240_a,templates,2,
field_186241_b,baseFolder,2,
field_186242_a,pos,2,
field_186243_b,blockState,2,
field_186244_c,tileentityData,2,
field_186247_a,pos,2,
field_186248_b,blockPos,2,
field_186249_c,entityData,2,
field_186270_a,blocks,2,
field_186271_b,entities,2,
field_186272_c,size,2,
field_186273_d,author,2,
field_186284_j,distanceFromOrigin,2,
field_186285_k,cost,2,
field_186286_l,costMalus,2,
field_186287_m,nodeType,2,
field_186307_r,priority,2,
field_186312_b,openSet,2,
field_186313_c,closedSet,2,
field_186314_d,target,0,
field_186326_b,entity,2,
field_186337_b,closedSet,2,
field_186338_a,data,2,
field_186341_a,dataFixer,2,
field_186342_h,structureTemplateManager,2,
field_186348_N,dimensionData,2,
field_186349_b,versionName,2,
field_186350_c,versionId,2,
field_186351_d,versionSnapshot,2,
field_186354_b,dataFixer,2,
field_186358_i,versionName,0,
field_186359_j,versionId,0,
field_186360_k,versionSnapshot,0,
field_186364_c,weight,2,
field_186365_d,quality,2,
field_186366_e,conditions,2,
field_186368_a,item,2,
field_186369_b,functions,2,
field_186371_a,table,2,
field_186376_aa,ENTITIES_SHEEP_BLACK,2,
field_186377_ab,ENTITIES_BAT,2,
field_186378_ac,ENTITIES_SLIME,2,
field_186379_ad,ENTITIES_MAGMA_CUBE,2,
field_186380_ae,ENTITIES_GHAST,2,
field_186381_af,ENTITIES_SQUID,2,
field_186382_ag,ENTITIES_ENDERMITE,2,
field_186383_ah,ENTITIES_ZOMBIE,2,
field_186384_ai,ENTITIES_ZOMBIE_PIGMAN,2,
field_186385_aj,ENTITIES_SKELETON,2,
field_186386_ak,ENTITIES_WITHER_SKELETON,2,
field_186387_al,GAMEPLAY_FISHING,2,
field_186388_am,GAMEPLAY_FISHING_JUNK,2,
field_186389_an,GAMEPLAY_FISHING_TREASURE,2,
field_186390_ao,GAMEPLAY_FISHING_FISH,2,
field_186391_ap,LOOT_TABLES,2,
field_186392_aq,READ_ONLY_LOOT_TABLES,2,
field_186393_A,ENTITIES_RABBIT,2,
field_186394_B,ENTITIES_CHICKEN,2,
field_186395_C,ENTITIES_PIG,2,
field_186396_D,ENTITIES_HORSE,2,
field_186397_E,ENTITIES_ZOMBIE_HORSE,2,
field_186398_F,ENTITIES_SKELETON_HORSE,2,
field_186399_G,ENTITIES_COW,2,
field_186400_H,ENTITIES_MUSHROOM_COW,2,
field_186401_I,ENTITIES_WOLF,2,
field_186402_J,ENTITIES_OCELOT,2,
field_186403_K,ENTITIES_SHEEP,2,
field_186404_L,ENTITIES_SHEEP_WHITE,2,
field_186405_M,ENTITIES_SHEEP_ORANGE,2,
field_186406_N,ENTITIES_SHEEP_MAGENTA,2,
field_186407_O,ENTITIES_SHEEP_LIGHT_BLUE,2,
field_186408_P,ENTITIES_SHEEP_YELLOW,2,
field_186409_Q,ENTITIES_SHEEP_LIME,2,
field_186410_R,ENTITIES_SHEEP_PINK,2,
field_186411_S,ENTITIES_SHEEP_GRAY,2,
field_186412_T,ENTITIES_SHEEP_SILVER,2,
field_186413_U,ENTITIES_SHEEP_CYAN,2,
field_186414_V,ENTITIES_SHEEP_PURPLE,2,
field_186415_W,ENTITIES_SHEEP_BLUE,2,
field_186416_X,ENTITIES_SHEEP_BROWN,2,
field_186417_Y,ENTITIES_SHEEP_GREEN,2,
